序号,提交答卷时间,所用时间,来源,来源详情,来自IP,Your Staff ID 员工号:,How is your physical condition today (今天身体感觉如何)？,Your Work Status Today 您今天的工作状态：,Your working hours today 您今天的工作小时数,Your Plan for Tomorrow 您明天的工作计划：,Your planned working hours tomorrow 您明天计划的工作小时数,"Anything(feeling, suggestion, difficulties) you would like say or draw attention to leadership team today (Optional) 你今天希望跟管理层沟通的内容（情绪、建议、遇到的困难等等，可以是任何内容），可选填"
2460,2020/2/18 9:57:50,19秒,微信,N/A,223.104.63.151(广东-未知),44116444,Feeling well and healthy,No working - Annual Leave,(跳过),No working - Annual Leave,(跳过),(空)
2461,2020/2/18 9:59:42,22秒,微信,N/A,113.111.170.55(广东-广州),43701247,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2462,2020/2/18 10:00:49,17秒,微信,N/A,113.64.16.102(广东-揭阳),45057233,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2463,2020/2/18 10:01:35,19秒,微信,N/A,119.246.86.208(香港-未知),45038663,Feeling well and healthy,Work from home,9,Work from home,9,(空)
2464,2020/2/18 10:02:07,37秒,微信,N/A,58.249.110.209(广东-广州),43870755,No fever but feel uncomfortable,Work from home,8,Work from home,8,(空)
2465,2020/2/18 10:04:09,18秒,微信,N/A,112.96.66.165(广东-佛山),43887682,Feeling well and healthy,Others - please specify〖8〗,(跳过),Work from home,8,(空)
2466,2020/2/18 10:05:24,18秒,微信,N/A,112.96.173.70(广东-广州),45060740,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2467,2020/2/18 10:08:46,21秒,微信,N/A,119.130.213.103(广东-广州),43534006,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2468,2020/2/18 10:12:52,28秒,微信,N/A,59.41.207.192(广东-广州),44061627,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2469,2020/2/18 10:19:02,18秒,微信,N/A,117.136.32.103(广东-广州),43921020,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2470,2020/2/18 10:24:56,24秒,微信,N/A,58.249.112.85(广东-广州),44128899,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2471,2020/2/18 10:25:07,25秒,微信,N/A,116.22.162.12(广东-广州),43743142,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2472,2020/2/18 10:31:40,18秒,微信,N/A,103.27.26.205(广东-东莞),45048198,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2473,2020/2/18 10:31:58,20秒,微信,N/A,14.223.183.220(广东-佛山),43870777,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2474,2020/2/18 10:39:09,44秒,微信,N/A,113.67.167.137(广东-广州),44035459,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2475,2020/2/18 10:43:03,40秒,微信,N/A,106.122.97.63(福建-福州),44017476,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2476,2020/2/18 10:43:43,21秒,微信,N/A,120.235.14.16(广东-广州),43892834,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2477,2020/2/18 10:57:47,37秒,微信,N/A,117.136.0.145(北京-北京),45056221,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2478,2020/2/18 10:57:47,23秒,微信,N/A,58.61.245.37(广东-广州),43220831,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2479,2020/2/18 10:58:57,16秒,微信,N/A,119.129.112.26(广东-广州),43845168,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2480,2020/2/18 12:05:56,28秒,微信,N/A,59.42.110.102(广东-广州),44043672,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2481,2020/2/18 12:39:55,34秒,微信,N/A,219.137.141.5(广东-广州),43812312,Feeling well and healthy,Work from home,8,Work from home,8,VPN is not stable
2482,2020/2/19 8:55:33,19秒,微信,N/A,113.69.197.49(广东-佛山),43833909,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2483,2020/2/19 8:55:39,25秒,微信,N/A,183.48.23.147(广东-广州),43431908,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2484,2020/2/19 8:55:44,20秒,微信,N/A,223.74.64.245(广东-广州),45027222,Feeling well and healthy,Work from home,12,Work from home,12,(空)
2485,2020/2/19 8:56:08,24秒,微信,N/A,219.136.199.209(广东-广州),43728642,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2486,2020/2/19 8:56:12,17秒,微信,N/A,113.65.207.197(广东-广州),44115713,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2487,2020/2/19 8:57:03,19秒,微信,N/A,183.63.97.138(广东-广州),43165040,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2488,2020/2/19 8:57:22,21秒,微信,N/A,219.136.131.173(广东-广州),43425318,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2489,2020/2/19 8:57:51,22秒,微信,N/A,163.177.139.40(广东-广州),43840876,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2490,2020/2/19 8:57:54,51秒,微信,N/A,113.103.7.26(广东-广州),43815874,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2491,2020/2/19 8:58:20,67秒,微信,N/A,113.69.38.175(广东-佛山),44129177,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2492,2020/2/19 8:58:49,18秒,微信,N/A,223.74.64.7(广东-广州),45013281,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2493,2020/2/19 8:58:52,43秒,微信,N/A,112.96.39.189(广东-广州),43925352,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2494,2020/2/19 8:59:10,17秒,微信,N/A,218.20.8.237(广东-广州),43813579,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2495,2020/2/19 8:59:32,22秒,微信,N/A,223.73.116.81(广东-广州),43990189,Feeling well and healthy,Work from home,8,Work from home,2,(空)
2496,2020/2/19 8:59:46,25秒,微信,N/A,140.243.25.204(福建-未知),44108136,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2497,2020/2/19 9:00:07,26秒,微信,N/A,113.65.70.152(广东-广州),45049396,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2498,2020/2/19 9:00:19,24秒,微信,N/A,112.97.219.0(广东-东莞),43912564,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2499,2020/2/19 9:00:22,20秒,微信,N/A,223.73.197.145(广东-广州),43682095,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2500,2020/2/19 9:00:39,30秒,微信,N/A,117.136.32.83(广东-广州),43992018,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2501,2020/2/19 9:01:20,27秒,微信,N/A,121.32.70.79(广东-广州),44074215,Feeling well and healthy,Others - please specify〖Maternity leave〗,(跳过),Others - please specify〖Maternity leave〗,(跳过),(空)
2502,2020/2/19 9:01:49,38秒,微信,N/A,183.160.190.211(安徽-合肥),45079625,Feeling well and healthy,Others - please specify〖No working - for intern only〗,(跳过),Others - please specify〖No working - for intern only〗,(跳过),(空)
2503,2020/2/19 9:01:55,20秒,微信,N/A,113.109.37.233(广东-广州),43714529,Feeling well and healthy,Work from home,8,Others - please specify〖8〗,(跳过),(空)
2504,2020/2/19 9:02:36,18秒,微信,N/A,116.26.1.97(广东-汕头),45057737,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2505,2020/2/19 9:03:08,171秒,微信,N/A,116.20.112.97(广东-佛山),43886085,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2506,2020/2/19 9:03:11,36秒,微信,N/A,113.65.137.136(广东-广州),44122501,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2507,2020/2/19 9:03:53,25秒,微信,N/A,120.230.129.131(广东-广州),43798007,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2508,2020/2/19 9:05:40,16秒,微信,N/A,27.46.132.175(广东-广州),43792531,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2509,2020/2/19 9:05:50,35秒,微信,N/A,121.32.152.242(广东-广州),43367643,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2510,2020/2/19 9:06:17,420秒,微信,N/A,113.78.111.190(广东-东莞),44037652,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2511,2020/2/19 9:06:23,22秒,微信,N/A,116.199.51.84(广东-广州),44000297,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2512,2020/2/19 9:06:53,21秒,微信,N/A,13.94.63.187(香港-未知),45060740,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2513,2020/2/19 9:07:12,16秒,微信,N/A,61.140.244.238(广东-广州),43281397,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2514,2020/2/19 9:07:21,29秒,链接,直接访问,183.67.58.10(重庆-重庆),45086449,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2515,2020/2/19 9:07:22,21秒,微信,N/A,116.2.245.90(辽宁-沈阳),43919523,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2516,2020/2/19 9:07:42,24秒,微信,N/A,113.100.54.248(广东-清远),45012900,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2517,2020/2/19 9:08:09,34秒,微信,N/A,117.136.31.221(广东-广州),45057903,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2518,2020/2/19 9:09:09,28秒,微信,N/A,218.19.139.182(广东-广州),44062967,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2519,2020/2/19 9:09:31,27秒,微信,N/A,112.96.193.98(广东-佛山),45064974,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2520,2020/2/19 9:09:36,29秒,微信,N/A,49.50.215.100(国外-新西兰),44108133,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2521,2020/2/19 9:09:59,17秒,微信,N/A,113.12.218.172(广西-南宁),43917181,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2522,2020/2/19 9:10:10,13秒,微信,N/A,103.27.25.82(广东-东莞),45057707,Feeling well and healthy,Work from home,9,Work from home,9,(空)
2523,2020/2/19 9:10:36,35秒,微信,N/A,219.137.141.116(广东-广州),43812312,Feeling well and healthy,Work from home,8,Work from home,8,VPN is not stable
2524,2020/2/19 9:10:41,53秒,微信,N/A,116.23.127.130(广东-广州),43877251,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2525,2020/2/19 9:11:04,26秒,微信,N/A,113.66.107.138(广东-广州),44065819,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2526,2020/2/19 9:11:03,15秒,微信,N/A,223.73.67.112(广东-广州),43728644,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2527,2020/2/19 9:11:19,42秒,微信,N/A,110.88.224.40(福建-龙岩),43837194,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2528,2020/2/19 9:11:23,26秒,微信,N/A,183.200.182.194(山西-大同),43799486,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2529,2020/2/19 9:11:25,20秒,微信,N/A,113.71.228.106(广东-佛山),44083217,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2530,2020/2/19 9:13:02,25秒,微信,N/A,120.230.122.91(广东-广州),45083381,Feeling well and healthy,Work from home,9.5,Work from home,9.5,(空)
2531,2020/2/19 9:13:12,21秒,微信,N/A,223.73.121.196(广东-广州),44129176,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2532,2020/2/19 9:13:16,21秒,微信,N/A,113.65.204.251(广东-广州),44113273,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2533,2020/2/19 9:13:19,25秒,微信,N/A,121.32.155.65(广东-广州),43685018,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2534,2020/2/19 9:13:30,24秒,微信,N/A,113.74.125.125(广东-珠海),45014201,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2535,2020/2/19 9:13:40,46秒,微信,N/A,59.42.110.102(广东-广州),44043672,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2536,2020/2/19 9:14:05,18秒,微信,N/A,103.27.26.39(广东-东莞),44020765,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2537,2020/2/19 9:14:36,70秒,微信,N/A,113.109.37.145(广东-广州),43188169,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2538,2020/2/19 9:14:57,27秒,微信,N/A,58.62.135.33(广东-广州),43594879,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2539,2020/2/19 9:15:14,20秒,微信,N/A,113.74.125.125(广东-珠海),45014201,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2540,2020/2/19 9:15:28,24秒,微信,N/A,14.223.180.116(广东-佛山),43870777,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2541,2020/2/19 9:15:51,22秒,微信,N/A,121.32.32.104(广东-广州),43857457,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2542,2020/2/19 9:16:10,50秒,微信,N/A,113.119.111.207(广东-广州),43840881,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2543,2020/2/19 9:16:25,27秒,微信,N/A,120.230.76.153(广东-广州),43675743,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2544,2020/2/19 9:17:48,15秒,微信,N/A,113.109.36.24(广东-广州),43619329,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2545,2020/2/19 9:18:09,25秒,微信,N/A,117.136.12.109(广东-佛山),43884690,No fever but feel uncomfortable,Work from home,8,Work from home,8,(空)
2546,2020/2/19 9:20:00,48秒,微信,N/A,117.140.63.145(广西-南宁),45044663,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2547,2020/2/19 9:20:54,23秒,微信,N/A,203.219.129.229(国外-澳大利亚),44113038,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2548,2020/2/19 9:20:56,21秒,微信,N/A,36.26.137.155(浙江-衢州),43905752,Feeling well and healthy,Work from home,9,Work from home,9,(空)
2549,2020/2/19 9:22:06,21秒,微信,N/A,58.62.135.223(广东-广州),43167031,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2550,2020/2/19 9:22:20,18秒,微信,N/A,120.229.84.112(广东-深圳),45058593,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2551,2020/2/19 9:23:06,38秒,微信,N/A,14.213.158.179(广东-佛山),43731181,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2552,2020/2/19 9:23:27,38秒,微信,N/A,113.65.207.182(广东-广州),45031738,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2553,2020/2/19 9:24:15,22秒,微信,N/A,120.235.21.167(广东-广州),43990036,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2554,2020/2/19 9:24:23,22秒,微信,N/A,112.96.195.199(广东-佛山),45018085,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2555,2020/2/19 9:25:06,30秒,微信,N/A,121.229.166.104(江苏-南京),45065326,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2556,2020/2/19 9:25:37,67秒,微信,N/A,58.249.110.209(广东-广州),43870755,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2557,2020/2/19 9:27:28,38秒,微信,N/A,14.25.167.80(广东-广州),43440174,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2558,2020/2/19 9:27:56,22秒,微信,N/A,112.96.133.251(广东-广州),45077109,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2559,2020/2/19 9:28:18,25秒,微信,N/A,113.109.120.18(广东-广州),43610711,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2560,2020/2/19 9:28:28,21秒,微信,N/A,113.66.52.241(广东-广州),43993248,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2561,2020/2/19 9:29:08,30秒,微信,N/A,117.136.32.61(广东-广州),44050485,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2562,2020/2/19 9:29:10,22秒,微信,N/A,120.230.178.218(广东-江门),45067599,Feeling well and healthy,Work from home,10,Work from home,10,(空)
2563,2020/2/19 9:29:11,34秒,微信,N/A,183.6.159.242(广东-广州),43878583,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2564,2020/2/19 9:29:58,32秒,微信,N/A,116.23.16.55(广东-广州),43910465,Feeling well and healthy,Work from home,7,Work from home,7,(空)
2565,2020/2/19 9:30:21,31秒,微信,N/A,116.23.52.100(广东-广州),44063798,Feeling well and healthy,Work from home,12,Work from home,12,(空)
2566,2020/2/19 9:30:46,59秒,微信,N/A,223.192.192.234(广东-广州),45062908,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2567,2020/2/19 9:30:55,27秒,微信,N/A,1.129.111.11(国外-澳大利亚),43872298,Feeling well and healthy,Work from home,9,Work from home,8,(空)
2568,2020/2/19 9:31:44,29秒,微信,N/A,223.104.63.82(广东-未知),43988222,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2569,2020/2/19 9:32:04,19秒,微信,N/A,58.63.147.201(广东-广州),44111913,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2570,2020/2/19 9:33:02,26秒,微信,N/A,113.67.9.74(广东-广州),43743142,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2571,2020/2/19 9:33:04,20秒,微信,N/A,113.111.11.127(广东-广州),43898724,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2572,2020/2/19 9:33:28,19秒,微信,N/A,119.131.152.229(广东-广州),44084864,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2573,2020/2/19 9:33:31,14秒,微信,N/A,120.230.99.169(广东-广州),45057348,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2574,2020/2/19 9:34:46,28秒,微信,N/A,120.227.106.55(湖南-郴州),45079618,Feeling well and healthy,Others - please specify〖intern〗,(跳过),Others - please specify〖intern〗,(跳过),(空)
2575,2020/2/19 9:35:46,27秒,微信,N/A,120.230.79.116(广东-广州),43896175,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2576,2020/2/19 9:35:46,35秒,微信,N/A,223.233.32.177(国外-印度),43883153,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2577,2020/2/19 9:36:05,21秒,微信,N/A,58.63.3.83(广东-广州),45060754,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2578,2020/2/19 9:36:10,20秒,微信,N/A,103.27.26.229(广东-东莞),43402513,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2579,2020/2/19 9:36:20,17秒,微信,N/A,219.137.143.37(广东-广州),43864498,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2580,2020/2/19 9:36:22,21秒,微信,N/A,59.42.87.121(广东-广州),44129170,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2581,2020/2/19 9:36:49,16秒,微信,N/A,116.22.48.219(广东-广州),45028549,Feeling well and healthy,Work from home,8,Work from home,8,(空)
2582,2020/2/19 9:37:06,16秒,微信,N/A,14.25.50.61(广东-广州),45060966,Feeling well and healthy,Work from home,8,Work from home,8,(空)
